date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),est. cyano (cells/ml),est.chl a (ug/l)
09/30/2025,14:29,21.68,2.05,9.13,12.37,141.4,10.02,1.22,5.58,219000,63.3
09/30/2025,14:44,21.76,2.08,9.15,12.46,142.7,10.25,1.25,6.18,219000,63.3
09/30/2025,14:59,21.78,2.1,9.12,12.24,140.3,10.13,1.19,5.78,218100,64.4
09/30/2025,15:14,21.79,2.12,9.13,12.34,141.4,9.73,1.23,5.89,215900,64.4
09/30/2025,15:29,21.74,2.18,9.06,11.91,136.4,9.86,1.25,6.04,215900,64.9
09/30/2025,15:44,21.74,2.24,8.99,11.63,133.2,10.2,1.22,5.84,215900,65.1
09/30/2025,15:59,21.62,2.21,8.97,11.43,130.6,9.95,1.25,5.63,215400,64.5
09/30/2025,16:14,21.49,2.14,9,11.64,132.7,9.77,1.22,5.8,213100,64.6
09/30/2025,16:29,21.48,2.13,9.03,11.75,133.8,9.75,1.2,5.92,211100,65.1
09/30/2025,16:44,21.57,2.14,9.07,11.93,136.2,9.83,1.19,5.9,209500,65.1
09/30/2025,16:59,21.46,2.13,9.02,11.72,133.5,10.09,1.25,5.87,209500,65.2
09/30/2025,17:14,21.56,2.15,9.06,11.85,135.3,9.99,1.23,5.92,211100,65.3
09/30/2025,17:29,21.62,2.17,9.06,11.8,134.9,9.87,1.19,5.18,211200,65
09/30/2025,17:44,21.54,2.16,9.04,11.82,134.8,9.36,1.22,5.47,209700,64.8
09/30/2025,17:59,21.52,2.15,9.06,11.95,136.2,10.05,1.21,5.2,209700,64.7
09/30/2025,18:14,21.52,2.13,9.13,12.15,138.6,10.13,1.24,5.53,211700,63.3
09/30/2025,18:29,21.46,2.15,8.99,11.54,131.4,9.3,1.26,5.45,211700,61.3
09/30/2025,18:44,21.59,2.15,9.07,11.86,135.5,9.75,1.34,5.71,211700,61.3
09/30/2025,18:59,21.54,2.16,9.03,11.7,133.5,9.56,1.32,5.1,208600,60.9
09/30/2025,19:14,21.59,2.14,9.09,11.89,135.8,9.96,1.42,5.76,208600,60.9
09/30/2025,19:29,21.5,2.14,9.08,11.85,135.1,10.05,1.32,5.86,209800,61.4
09/30/2025,19:44,21.56,2.15,9.09,11.79,134.6,10.18,1.4,5.41,213600,61.4
09/30/2025,19:59,21.52,2.15,9.1,11.78,134.3,10.23,1.37,5.76,213600,62.8
09/30/2025,20:14,21.48,2.15,9.07,11.7,133.3,9.61,1.36,5.64,209800,63.4
09/30/2025,20:29,21.48,2.16,9.08,11.69,133.2,9.63,1.38,5.58,209800,63.5
09/30/2025,20:44,21.48,2.17,9.04,11.57,131.8,9.61,1.32,5.36,208300,62.8
09/30/2025,20:59,21.5,2.19,9.04,11.5,131.1,9.81,1.33,6.01,210600,63.8
09/30/2025,21:14,21.49,2.22,9,11.39,129.8,9.91,1.37,6.12,209900,63.8
09/30/2025,21:29,21.45,2.2,9,11.37,129.5,9.35,1.38,6.1,206300,63.8
09/30/2025,21:44,21.44,2.21,8.97,11.24,128,9.83,1.3,5.25,206300,63.8
09/30/2025,21:59,21.44,2.21,9.01,11.46,130.5,9.69,1.31,5.48,204800,62.8
09/30/2025,22:14,21.42,2.21,9,11.43,130.1,9.46,1.3,5.54,204800,62.2
09/30/2025,22:29,21.4,2.21,9,11.43,130.1,10.25,1.31,5.62,207100,62.4
09/30/2025,22:44,21.42,2.21,9,11.41,129.9,10.14,1.38,5.72,208900,63.3
09/30/2025,22:59,21.44,2.22,8.99,11.35,129.2,9.6,1.33,5.74,207400,63.3
09/30/2025,23:14,21.42,2.22,8.98,11.25,128.1,10.26,1.41,5.83,207400,63.3
09/30/2025,23:29,21.42,2.23,8.94,11.13,126.8,9.6,1.34,6.01,207400,63.3
09/30/2025,23:44,21.35,2.22,8.98,11.26,128,9.9,1.34,5.9,208300,64
09/30/2025,23:59,21.31,2.21,9.01,11.35,128.9,10.47,1.39,5.65,214000,64
10/01/2025,00:14,21.3,2.21,9,11.29,128.3,9.5,1.31,5.97,214000,64.6
10/01/2025,00:29,21.33,2.22,8.94,11.1,126.1,10,1.31,5.73,212200,64.6
10/01/2025,00:44,21.33,2.23,8.94,11.04,125.5,9.87,1.27,5.58,210600,64.6
10/01/2025,00:59,21.29,2.23,8.93,10.99,124.8,9.78,1.28,5.26,210600,64.5
10/01/2025,01:14,21.22,2.21,8.95,11.1,125.9,9.88,1.27,6.04,210300,64.8
10/01/2025,01:29,21.23,2.23,8.9,10.82,122.8,9.55,1.33,5.59,210300,63.5
10/01/2025,01:44,21.19,2.23,8.9,10.88,123.3,9.72,1.32,5.71,209000,63.4
10/01/2025,01:59,21.22,2.25,8.88,10.76,122.1,9.82,1.26,5.69,208400,63.6
10/01/2025,02:14,21.14,2.24,8.9,10.78,122.1,9.83,1.34,5.66,209000,63.3
10/01/2025,02:29,21.12,2.23,8.92,10.88,123.2,9.54,1.3,5.56,208400,62.8
10/01/2025,02:44,21.12,2.24,8.86,10.58,119.8,9.84,1.31,5.93,208400,63.3
10/01/2025,02:59,21.08,2.24,8.85,10.64,120.4,10.19,1.3,5.57,209000,63.3
10/01/2025,03:14,21.05,2.25,8.85,10.57,119.5,10.46,1.26,5.44,209000,62.8
10/01/2025,03:29,21.05,2.25,8.86,10.64,120.3,9.84,1.31,5.45,209300,62.7
10/01/2025,03:44,21.01,2.25,8.84,10.56,119.2,9.89,1.28,5.31,209400,62.2
10/01/2025,03:59,20.99,2.25,8.85,10.62,119.9,9.1,1.31,5.88,209400,62.2
10/01/2025,04:14,20.95,2.25,8.83,10.51,118.6,9.95,1.27,5.59,210000,62.2
10/01/2025,04:29,20.95,2.26,8.83,10.53,118.7,9.4,1.29,5.34,210000,61.6
10/01/2025,04:44,20.92,2.26,8.8,10.37,117,9.43,1.28,5.92,210000,61.5
10/01/2025,04:59,20.88,2.26,8.79,10.4,117.1,10.49,1.28,6.08,210000,61.6
10/01/2025,05:14,20.83,2.26,8.78,10.32,116.1,9.54,1.32,5.89,205600,63.9
10/01/2025,05:29,20.8,2.26,8.78,10.29,115.8,9.19,1.31,5.59,200300,63.9
10/01/2025,05:44,20.79,2.27,8.76,10.25,115.3,9.65,1.34,5.89,200300,65.5
10/01/2025,05:59,20.78,2.27,8.75,10.22,114.9,8.79,1.34,6.03,200300,65.6
10/01/2025,06:14,20.75,2.27,8.77,10.28,115.5,9.37,1.27,5.26,198500,65.6
10/01/2025,06:29,20.74,2.27,8.79,10.36,116.4,10.18,1.33,5.77,200300,65.6
10/01/2025,06:44,20.75,2.28,8.75,10.22,114.9,9.99,1.27,5.37,203100,65
10/01/2025,06:59,20.72,2.28,8.74,10.21,114.7,9.81,1.26,5.49,203100,63.4
10/01/2025,07:14,20.7,2.27,8.76,10.28,115.4,9.14,1.22,5.15,201000,61.9
10/01/2025,07:29,20.67,2.27,8.74,10.19,114.3,9.53,1.2,5.69,203000,62.3
10/01/2025,07:44,20.59,2.28,8.74,10.16,113.8,9.13,1.2,6.17,199400,62.3
10/01/2025,07:59,20.65,2.3,8.69,10.04,112.7,9.15,1.18,5.71,199400,62.2
10/01/2025,08:14,20.67,2.3,8.73,10.15,113.9,9.39,1.16,5.31,199700,62.2
10/01/2025,08:29,20.66,2.29,8.76,10.24,114.9,9.81,1.18,5.18,199700,60.4
10/01/2025,08:44,20.66,2.29,8.78,10.37,116.4,9.2,1.16,5.34,195500,60.3
10/01/2025,08:59,20.66,2.28,8.81,10.49,117.6,9.2,1.17,5.47,193000,60.1
10/01/2025,09:14,20.65,2.27,8.86,10.66,119.6,9.73,1.14,5.41,195500,60.5
10/01/2025,09:29,20.67,2.27,8.89,10.78,121,9.51,1.17,5.71,195500,60.5
10/01/2025,09:44,20.68,2.28,8.87,10.83,121.5,9.87,1.2,5.11,199400,59.8
10/01/2025,09:59,20.76,2.53,8.61,9.73,109.5,8.55,1.09,4.46,199400,59.2
10/01/2025,10:14,20.73,2.3,8.87,10.74,120.6,9.59,1.13,5.04,202000,58.6
10/01/2025,10:29,20.73,2.31,8.84,10.63,119.5,8.71,1.13,5.11,197000,58.2
10/01/2025,10:44,20.85,2.32,8.9,10.91,122.9,9.15,1.17,5.14,197000,57.1
10/01/2025,10:59,20.9,2.33,8.91,11.02,124.2,9.22,1.17,5.02,197200,57
10/01/2025,11:14,20.74,2.34,8.9,10.82,121.5,9,1.12,5.13,192600,56.9
10/01/2025,11:29,20.85,2.34,8.9,10.95,123.3,8.74,1.15,4.76,189800,56.5
10/01/2025,11:44,20.86,2.35,8.94,11.12,125.3,9.07,1.11,4.98,188800,56
10/01/2025,11:59,20.74,2.34,8.93,10.98,123.4,9.11,1.11,4.71,190200,56
10/01/2025,12:14,20.74,2.3,9.03,11.54,129.7,9.13,1.11,4.77,190200,55.7
10/01/2025,12:29,20.68,2.32,9.01,11.42,128.3,8.81,1.12,5.42,190200,55.7
10/01/2025,12:44,20.72,2.31,9,11.37,127.7,8.91,1.13,5.43,188800,55.7
10/01/2025,12:59,20.85,2.32,9,11.36,127.9,9.51,1.13,5.25,188800,56.3
10/01/2025,13:14,20.62,2.31,9.02,11.4,127.8,9.48,1.14,5.04,190200,55.8
10/01/2025,13:29,20.59,2.3,9.04,11.51,129,9.48,1.14,5.49,191000,57.2
10/01/2025,13:44,20.61,2.31,9.03,11.56,129.6,9.45,1.16,5.47,195300,59.2
10/01/2025,13:59,20.73,2.37,9.05,11.58,130.1,9.19,1.15,5.36,196100,59.8
10/01/2025,14:14,20.7,2.38,8.98,11.23,126.1,9.59,1.08,5.34,199800,59.8
10/01/2025,14:29,20.71,2.41,8.97,11.19,125.7,9.67,1.08,5.82,200200,59.9
10/01/2025,14:44,20.91,2.35,9.05,11.72,132.2,8.74,1.03,4.53,200200,59.4
10/01/2025,14:59,20.83,2.33,9.1,11.93,134.3,9.63,1.16,5.33,200200,59.4
10/01/2025,15:14,20.85,2.34,9.07,11.82,133.2,8.98,1.09,5.94,199800,60
10/01/2025,15:29,20.84,2.33,9.1,11.96,134.7,9.77,1.09,5.67,201200,60
10/01/2025,15:44,20.84,2.32,9.12,12.01,135.2,9.97,1.2,5.63,203500,60.8
10/01/2025,15:59,20.88,2.32,9.12,12.13,136.7,9.04,1.08,5.38,203500,60.9
10/01/2025,16:14,20.83,2.33,9.12,12.14,136.7,9.76,1.1,5.55,204500,61.8
10/01/2025,16:29,20.88,2.35,9.09,11.95,134.7,10.38,1.11,5.64,205700,61.8
10/01/2025,16:44,20.89,2.35,9.1,11.93,134.5,9.26,1.11,5.66,205700,62.3
10/01/2025,16:59,20.81,2.35,9.06,11.74,132.1,9.71,1.13,5.5,206700,62.3
10/01/2025,17:14,20.8,2.34,9.08,11.82,133,9.82,1.07,5.74,207500,62.3
10/01/2025,17:29,20.77,2.37,9.03,11.57,130.1,9.36,1.12,5.37,206700,61.9
10/01/2025,17:44,20.75,2.38,9.02,11.49,129.1,9.32,1.09,5.71,201600,61.9
10/01/2025,17:59,20.71,2.39,8.97,11.2,125.8,8.85,1.12,5.23,201600,61.9
10/01/2025,18:14,20.64,2.4,8.92,10.96,122.9,8.86,1.09,5.44,196600,61.7
10/01/2025,18:29,20.62,2.41,8.92,10.96,122.9,9.95,1.24,5.13,196600,60.6
10/01/2025,18:44,20.58,2.4,8.91,10.85,121.6,9.44,1.26,4.86,198100,60
10/01/2025,18:59,20.55,2.39,8.9,10.81,121.1,9.19,1.24,5.25,196600,59
10/01/2025,19:14,20.56,2.4,8.87,10.68,119.6,9.11,1.21,5.18,194400,58.4
10/01/2025,19:29,20.57,2.35,8.98,11.11,124.4,9.42,1.25,5.16,194400,58.2
10/01/2025,19:44,20.54,2.34,9,11.14,124.7,9.32,1.3,5.49,194400,58.2
10/01/2025,19:59,20.51,2.34,9.01,11.28,126.2,9.54,1.22,5.63,197400,58.3
10/01/2025,20:14,20.5,2.34,8.99,11.15,124.8,10.12,1.23,5.42,198900,58.3
10/01/2025,20:29,20.51,2.34,8.97,11.05,123.6,10.29,1.25,6.31,198900,59.6
10/01/2025,20:44,20.5,2.35,8.95,10.95,122.5,9.46,1.17,5.24,199200,59.5
10/01/2025,20:59,20.46,2.35,8.93,10.91,122,10.35,1.22,5.52,200700,60.8
10/01/2025,21:14,20.46,2.35,8.95,10.92,122.1,9.83,1.23,5.77,205400,61.3
10/01/2025,21:29,20.43,2.35,8.93,10.93,122.1,9.83,1.24,6.05,209200,62.1
10/01/2025,21:44,20.4,2.35,8.91,10.76,120.2,9.66,1.18,5.63,209200,62.6
10/01/2025,21:59,20.38,2.36,8.9,10.78,120.3,9.62,1.21,5.44,209200,62
10/01/2025,22:14,20.36,2.36,8.89,10.72,119.6,9.34,1.16,5.31,207000,62
10/01/2025,22:29,20.33,2.36,8.87,10.63,118.6,9.38,1.22,5.12,204300,61
10/01/2025,22:44,20.33,2.38,8.84,10.41,116.1,9.9,1.24,5.27,207000,61
10/01/2025,22:59,20.3,2.38,8.83,10.37,115.5,8.89,1.19,5.39,204300,60.3
10/01/2025,23:14,20.26,2.38,8.82,10.35,115.3,9.33,1.17,5.3,200700,59.6
10/01/2025,23:29,20.27,2.39,8.8,10.34,115.2,9.2,1.22,5.28,197100,59.1
10/01/2025,23:44,20.26,2.39,8.78,10.2,113.6,9.48,1.22,5.39,197100,59.2
10/01/2025,23:59,20.24,2.4,8.76,10.03,111.7,9.08,1.22,5.88,196500,59.2
10/02/2025,00:14,20.21,2.4,8.75,10.03,111.6,9.32,1.21,5.66,196200,59.6
10/02/2025,00:29,20.21,2.41,8.74,10,111.2,9.48,1.23,5.56,196200,60.1
10/02/2025,00:44,20.21,2.42,8.76,10.11,112.5,9.56,1.22,5.37,196200,60.1
10/02/2025,00:59,20.12,2.41,8.76,10.02,111.2,9.84,1.21,5.81,198300,61
10/02/2025,01:14,20.1,2.41,8.76,10.02,111.2,10.2,1.18,4.92,200200,61
10/02/2025,01:29,20.14,2.42,8.71,9.84,109.3,8.92,1.2,5.83,200200,62.4
10/02/2025,01:44,20.13,2.43,8.7,9.85,109.5,9.28,1.18,5.53,198100,62.4
10/02/2025,01:59,20.08,2.43,8.71,9.9,109.8,9.42,1.22,6.02,199400,62.4
10/02/2025,02:14,20.11,2.43,8.72,9.97,110.7,9.65,1.2,5.52,201200,61.7
10/02/2025,02:29,20.08,2.44,8.67,9.77,108.4,9.41,1.2,5.5,200400,61.4
10/02/2025,02:44,20.08,2.44,8.69,9.74,108,9.47,1.16,5.59,199300,61.8
10/02/2025,02:59,20.05,2.45,8.68,9.81,108.8,9.55,1.17,5.38,199300,61.4
10/02/2025,03:14,20.02,2.45,8.66,9.66,107.1,9.9,1.22,5.53,199300,61.5
10/02/2025,03:29,20.01,2.45,8.64,9.62,106.6,9.42,1.23,5.74,199300,61.5
10/02/2025,03:44,19.95,2.45,8.64,9.59,106.1,9.25,1.19,5.78,199300,61.8
10/02/2025,03:59,19.98,2.46,8.66,9.68,107.2,9.49,1.2,5.27,200200,61.4
10/02/2025,04:14,19.97,2.46,8.65,9.64,106.8,9.35,1.23,5.64,199300,61.8
10/02/2025,04:29,19.94,2.46,8.66,9.67,107.1,9.48,1.24,5.51,200100,61.8
10/02/2025,04:44,19.94,2.47,8.64,9.58,106,9.85,1.17,5.31,200300,61.4
10/02/2025,04:59,19.92,2.46,8.62,9.54,105.6,9.48,1.19,5.34,200200,61.4
10/02/2025,05:14,19.89,2.46,8.59,9.45,104.4,9.15,1.19,5.24,199400,60.4
10/02/2025,05:29,19.88,2.47,8.61,9.53,105.4,9.2,1.22,5.64,198500,60.4
10/02/2025,05:44,19.83,2.46,8.6,9.54,105.4,9.65,1.21,5.35,200200,59.6
10/02/2025,05:59,19.81,2.46,8.61,9.55,105.4,9.54,1.18,4.94,200200,59.6
10/02/2025,06:14,19.77,2.46,8.59,9.5,104.8,9.21,1.14,5.72,200200,59.5
10/02/2025,06:29,19.75,2.46,8.6,9.61,105.9,9.52,1.2,5.8,200700,59.5
10/02/2025,06:44,19.75,2.46,8.59,9.56,105.5,9.16,1.16,5.16,196700,59.5
10/02/2025,06:59,19.71,2.46,8.56,9.54,105.1,9.73,1.19,5.49,197200,60.3
10/02/2025,07:14,19.71,2.47,8.61,9.63,106.1,9.4,1.13,6.11,199700,61.8
10/02/2025,07:29,19.71,2.47,8.56,9.53,105,8.95,1.13,5.23,199700,60.3
10/02/2025,07:44,19.67,2.47,8.59,9.61,105.8,8.92,1.14,5.84,195700,62.1
10/02/2025,07:59,19.68,2.47,8.6,9.59,105.6,9.15,1.12,5.3,192600,62.1
10/02/2025,08:14,19.66,2.47,8.55,9.47,104.2,8.5,1.08,5.45,191900,60.7
10/02/2025,08:29,19.64,2.48,8.59,9.58,105.4,9.01,1.09,5.18,190000,59.7
10/02/2025,08:44,19.69,2.49,8.56,9.54,105,8.71,1.06,5.17,187400,59.7
10/02/2025,08:59,19.72,2.48,8.63,9.8,108,8.94,1.09,7.3,186500,59.6
10/02/2025,09:14,19.73,2.49,8.64,9.86,108.6,9.46,1.03,5.3,186500,58.8
10/02/2025,09:29,19.82,2.5,8.75,10.19,112.5,9.52,1.11,5.28,187300,58.8
10/02/2025,09:44,19.83,2.48,8.83,10.52,116.2,9.48,1.11,5.94,190000,58.8
10/02/2025,09:59,19.83,2.48,8.84,10.45,115.5,10.01,1.08,6.13,193900,59.5
10/02/2025,10:14,19.9,2.49,8.89,10.77,119.1,10.3,1.05,5.69,199900,60.8
10/02/2025,10:29,19.92,2.48,8.9,10.84,119.9,9.58,1.18,5.52,200700,62
10/02/2025,10:44,19.92,2.47,8.98,11.25,124.5,9.31,1.18,5.7,200700,62.9
10/02/2025,10:59,19.99,2.46,8.96,11.19,123.9,9.08,1.07,5.63,200700,62.6
10/02/2025,11:14,20.03,2.45,8.97,11.22,124.4,9.64,1.09,5.43,202000,62.6
10/02/2025,11:29,20.07,2.45,8.99,11.31,125.5,9.32,1.09,5.21,201500,62.5
10/02/2025,11:44,20.11,2.44,9,11.38,126.4,9.29,1.04,5.56,199400,61.9
10/02/2025,11:59,20.12,2.46,8.99,11.38,126.4,9.54,1.03,5.51,198900,61.3
10/02/2025,12:14,20.01,2.45,8.99,11.33,125.6,9.27,1.07,5.66,196000,61.3
10/02/2025,12:29,19.97,2.45,8.92,11.02,122,9.28,1.02,5.63,195600,61.8
10/02/2025,12:44,19.85,2.47,8.87,10.74,118.7,9.31,1.03,5.4,195600,61.1
10/02/2025,12:59,19.8,2.46,8.88,10.78,119,9.03,1.07,5.37,195600,60.5
10/02/2025,13:14,19.86,2.45,8.92,10.98,121.3,9.71,1.02,5.7,195600,61.1
10/02/2025,13:29,19.93,2.45,8.97,11.19,123.8,9.7,1.04,4.98,195600,61.1
10/02/2025,13:44,19.85,2.37,9.07,11.66,128.8,9.93,1.09,5.48,198800,60.7
10/02/2025,13:59,19.82,2.35,9.1,11.85,130.8,10.06,1.08,5.98,200800,61.3
10/02/2025,14:14,19.87,2.37,9.09,11.82,130.6,10.15,1.11,5.59,206000,61.1
10/02/2025,14:29,19.95,2.37,9.11,11.85,131.1,9.65,1.05,6.12,206000,61.1
10/02/2025,14:44,19.93,2.35,9.14,12.08,133.7,9.94,1.13,5.49,208900,61.2
10/02/2025,14:59,19.93,2.35,9.16,12.21,135,9.63,1.07,6.31,208900,62.3
10/02/2025,15:14,19.97,2.36,9.15,12.2,135,9.95,1.11,5.94,211800,63.6
10/02/2025,15:29,20.03,2.37,9.16,12.31,136.4,9.93,1.05,6.45,211800,65.7
10/02/2025,15:44,20.05,2.37,9.16,12.28,136.2,9.64,1.06,5.36,211800,65.7
10/02/2025,15:59,20.04,2.36,9.18,12.33,136.7,9.93,1.13,6.2,211700,66.4
10/02/2025,16:14,20.04,2.37,9.16,12.33,136.7,9.81,1.05,5.86,210200,66.4
10/02/2025,16:29,19.99,2.36,9.14,12.2,135.1,10.09,1.06,5.64,211700,65
10/02/2025,16:44,19.93,2.34,9.12,12.1,133.8,9.99,1.04,5.54,211700,65
10/02/2025,16:59,19.89,2.33,9.12,12.1,133.8,10.07,1.07,6.31,212000,65
10/02/2025,17:14,19.87,2.34,9.11,12.01,132.7,9.89,1.09,6.18,211700,66.2
10/02/2025,17:29,19.82,2.34,9.1,11.89,131.3,10.06,1.04,5.72,212500,63.8
10/02/2025,17:44,19.8,2.34,9.05,11.55,127.5,9.74,1.07,5.69,212500,63.8
10/02/2025,17:59,19.74,2.33,9.02,11.44,126.1,9.4,1.08,5.78,212000,63.4
10/02/2025,18:14,19.75,2.35,9.05,11.63,128.2,9.91,1.11,5.94,212200,63.4
10/02/2025,18:29,19.7,2.35,9.04,11.53,127,9.94,1.17,6.03,211600,64.6
10/02/2025,18:44,19.64,2.35,8.98,11.14,122.6,9.22,1.22,6,210900,65.8
10/02/2025,18:59,19.64,2.34,8.98,11.17,122.9,9.69,1.17,5.35,208800,64.7
10/02/2025,19:14,19.63,2.36,8.96,11.02,121.2,9.24,1.16,6.13,206200,64.8
10/02/2025,19:29,19.64,2.36,8.98,11.1,122,9.83,1.2,6.29,206200,66
10/02/2025,19:44,19.63,2.37,8.99,11.17,122.9,9.92,1.18,5.62,207400,66
10/02/2025,19:59,19.66,2.37,9,11.19,123.1,9.82,1.14,5.82,209000,66
10/02/2025,20:14,19.63,2.37,9,11.13,122.4,10.07,1.14,6.26,209000,66.5
10/02/2025,20:29,19.64,2.37,9.01,11.23,123.5,9.66,1.17,5.72,207200,65.4
10/02/2025,20:44,19.59,2.37,9,11.08,121.8,9.86,1.15,5.86,209000,64.7
10/02/2025,20:59,19.6,2.37,9,11.12,122.2,10.3,1.22,5.94,209500,65.3
10/02/2025,21:14,19.57,2.38,9,11.09,121.8,10.54,1.17,5.3,210700,64.7
10/02/2025,21:29,19.57,2.38,9,11.19,122.9,9.95,1.2,5.36,211800,63.9
10/02/2025,21:44,19.53,2.38,8.96,10.94,120,10.13,1.21,6.61,213800,64.7
10/02/2025,21:59,19.52,2.38,8.98,10.99,120.6,10.5,1.17,6.77,216100,65.3
10/02/2025,22:14,19.52,2.37,8.96,10.91,119.7,10.2,1.14,6.04,217700,65.3
10/02/2025,22:29,19.5,2.38,8.96,10.93,119.9,10.25,1.19,6.16,219300,66.3
10/02/2025,22:44,19.5,2.38,8.94,10.86,119.1,9.38,1.15,5.99,219300,66.5
10/02/2025,22:59,19.48,2.38,8.93,10.77,118,9.67,1.13,6.05,217700,66.8
10/02/2025,23:14,19.48,2.39,8.91,10.66,116.9,9.79,1.17,6.05,214500,66.9
10/02/2025,23:29,19.46,2.39,8.96,10.89,119.4,9.86,1.16,5.6,213400,66.9
10/02/2025,23:44,19.44,2.39,8.92,10.76,117.9,10.41,1.18,5.77,214300,66.8
10/02/2025,23:59,19.42,2.39,8.89,10.66,116.7,9.9,1.17,6.23,210400,66.8
10/03/2025,00:14,19.38,2.39,8.9,10.67,116.7,9.77,1.2,5.78,209000,66.6
10/03/2025,00:29,19.4,2.39,8.88,10.54,115.4,9.92,1.22,5.3,209000,65.1
10/03/2025,00:44,19.38,2.4,8.86,10.46,114.4,9.97,1.18,5.67,210400,64
10/03/2025,00:59,19.34,2.38,8.85,10.43,114,9.5,1.17,5.69,210400,63.5
10/03/2025,01:14,19.3,2.39,8.96,10.86,118.7,9.96,1.2,5.37,211200,63
10/03/2025,01:29,19.28,2.39,8.93,10.82,118.1,9.9,1.18,6.1,211200,63.5
10/03/2025,01:44,19.26,2.39,8.93,10.76,117.5,10.23,1.14,6.05,211200,63.6
10/03/2025,01:59,19.23,2.39,8.92,10.74,117.2,9.74,1.18,5.91,211200,63.6
10/03/2025,02:14,19.25,2.39,8.91,10.69,116.7,9.73,1.18,6.55,211200,64.3
10/03/2025,02:29,19.2,2.39,8.9,10.64,116,10.36,1.17,4.99,211700,64.3
10/03/2025,02:44,19.18,2.39,8.89,10.55,114.9,9.62,1.2,6.04,208900,66.1
10/03/2025,02:59,19.17,2.39,8.86,10.49,114.3,10.36,1.18,5.69,211700,66.1
10/03/2025,03:14,19.14,2.39,8.9,10.68,116.3,9.72,1.22,6.25,208900,66.8
10/03/2025,03:29,19.13,2.39,8.88,10.62,115.6,9.84,1.16,5.32,208100,66.1
10/03/2025,03:44,19.13,2.39,8.9,10.67,116.2,9.64,1.12,5.86,206700,65.2
10/03/2025,03:59,19.1,2.39,8.89,10.63,115.7,9.57,1.16,6.47,206500,65.8
10/03/2025,04:14,19.1,2.39,8.88,10.6,115.3,10.09,1.16,5.94,207900,65.3
10/03/2025,04:29,19.07,2.4,8.86,10.52,114.4,9.85,1.15,5.79,207900,65.3
10/03/2025,04:44,19.03,2.4,8.87,10.53,114.4,9.93,1.12,6.01,209500,65.3
10/03/2025,04:59,19.03,2.4,8.85,10.49,114,9.9,1.15,5.92,209500,65.6
10/03/2025,05:14,19,2.4,8.86,10.51,114.1,9.83,1.15,5.48,209500,65.1
10/03/2025,05:29,18.99,2.4,8.86,10.47,113.7,9.82,1.16,5.79,209400,65.1
10/03/2025,05:44,18.97,2.4,8.85,10.44,113.4,9.48,1.18,6.19,209400,65.6
10/03/2025,05:59,18.95,2.4,8.83,10.39,112.8,9.95,1.2,6,210300,65.6
10/03/2025,06:14,18.93,2.4,8.84,10.42,113,9.02,1.17,5.7,209400,64.8
10/03/2025,06:29,18.89,2.4,8.82,10.37,112.4,9.7,1.14,6.45,209000,65.9
10/03/2025,06:44,18.88,2.39,8.83,10.41,112.7,9.71,1.11,5.88,207500,65.3
10/03/2025,06:59,18.89,2.42,8.82,10.34,112.1,10.03,1.14,6.05,207500,65.7
10/03/2025,07:14,18.88,2.41,8.82,10.34,112.1,9.79,1.09,6.36,207100,66.6
10/03/2025,07:29,18.88,2.4,8.84,10.43,112.9,9.61,1.09,6.18,206000,67.5
10/03/2025,07:44,18.84,2.4,8.82,10.34,111.9,9.56,1.09,6.08,206000,66.9
10/03/2025,07:59,18.81,2.41,8.84,10.42,112.7,9.65,1.08,5.59,205200,66.8
10/03/2025,08:14,18.83,2.4,8.87,10.51,113.8,9.73,1.06,5.79,206000,66.8
10/03/2025,08:29,18.84,2.39,8.89,10.58,114.5,9.88,1.06,5.86,206300,65.7
10/03/2025,08:44,18.85,2.4,8.89,10.65,115.3,10.12,1.05,6.23,207400,66.8
10/03/2025,08:59,18.87,2.41,8.92,10.76,116.5,9.31,1.05,5.94,205600,66.2
10/03/2025,09:14,18.88,2.4,8.94,10.81,117.1,9.87,1.07,6.37,205600,66.2
10/03/2025,09:29,18.9,2.4,8.96,10.95,118.7,9.99,1.03,5.45,208400,65
10/03/2025,09:44,18.93,2.4,8.97,11,119.3,9.69,1.05,6.02,208400,65
10/03/2025,09:59,18.96,2.4,8.97,11,119.3,9.79,1.07,6.05,209200,65.8
10/03/2025,10:14,19.03,2.4,8.98,11.06,120.2,9.61,1.01,6.18,209200,66.4
10/03/2025,10:29,19.07,2.42,8.99,11.08,120.5,9.84,1,6.28,208800,67.2
10/03/2025,10:44,19.12,2.4,8.99,11.12,121,9.54,.98,5.57,206800,66.3
10/03/2025,10:59,19.21,2.39,9.03,11.28,123,9.86,.98,6.21,208800,67.1
10/03/2025,11:14,19.25,2.39,9.04,11.36,124,9.82,.97,5.21,208500,66.2
10/03/2025,11:29,19.33,2.39,9.07,11.52,125.9,9.69,1,6.13,206800,66.8
10/03/2025,11:44,19.38,2.39,9.07,11.61,127,10.02,1.01,5.88,208500,66.8
10/03/2025,11:59,19.55,2.39,9.08,11.74,128.9,9.94,.99,6.03,209200,66.7
10/03/2025,12:14,19.55,2.39,9.11,11.85,130.1,9.89,.99,6.03,209700,66.1
10/03/2025,12:29,19.54,2.39,9.1,11.86,130.2,9.64,.92,5.43,209400,65.3
